 Name,Description,Price,tipo
Crema facial Dragon's Blood Anti Ox Deliplus FPS 12 todo tipo de pieles,"Tarro 50 ml | 10,00 €/100 ml",5.0, Desayuno Cuidado_personal
"Recambio para crema facial día Textura Rica Regen Skin Deliplus SPF 20 piel normal, seca y muy seca","50 ml | 7,00 €/100 ml",3.5, Desayuno Cuidado_personal
"Crema facial día Textura Rica Regen Skin Deliplus SPF 20 piel normal, seca y muy seca","Tarro 50 ml | 14,00 €/100 ml",7.0, Desayuno Cuidado_personal
Hidratante facial BB cream Deliplus 02 medio FPS 20,"Bote 50 ml | 9,00 €/100 ml",4.5, Cuidado_personal
Hidratante facial BB cream Deliplus 01 claro FPS 20,"Bote 50 ml | 9,00 €/100 ml",4.5, Cuidado_personal
"Recambio para crema facial Texura Ligera Prevent Age Skin Deliplus piel normal, mixta y grasa","50 ml | 7,00 €/100 ml",3.5, Desayuno Comida_Cena Cuidado_personal
"Crema facial Textura Ligera Prevent Age Skin Deliplus piel normal, mixta y grasa","Tarro 50 ml | 14,00 €/100 ml",7.0, Desayuno Comida_Cena Cuidado_personal
Crema facial Revitaliza y Reestructura Sisbela Reafirm Deliplus con ácido ribonucleico RNA todo tipo de pieles,"Tarro 50 ml | 10,00 €/100 ml",5.0, Desayuno Cuidado_personal
"Kit depilación de cejas Deliplus incluye pinza con punta oblicua y peine, espejo y funda","1 ud. | 5,00 €/ud",5.0, Hogar Cuidado_personal
"Lote mujer My Moment Bálsamo & Muselina apto para todo tipo de piel contiene bálsamo limpiador facial 75 ml, muselina algodón y una espátula","Caja 1 ud. | 11,50 €/ud",11.5, Hogar Cuidado_personal
Toalla desmaquillante reutilizable Deliplus para todo tipo de pieles,"Paquete 1 ud. | 2,75 €/ud",2.75, Cuidado_personal
Mist con agua de rosas Deliplus todo tipo de pieles,"Bote 100 ml | 3,50 €/100 ml",3.5, Cuidado_personal
Mascarilla facial Bubble Mask & Scrub Facial Clean Deliplus exfoliante y efervescente todo tipo de pieles,"Tubo 50 ml | 9,00 €/100 ml",4.5, Cuidado_personal
Exfoliante facial Peeling Enzimático Facial Clean Deliplus todo tipo de pieles,"Bote 100 ml | 7,00 €/100 ml",7.0, Cuidado_personal
Gel facial limpiador Sensitive Facial Clean Deliplus pieles secas y sensibles,"Bote 100 ml | 4,00 €/100 ml",4.0, Hogar Cuidado_personal
Mascarilla facial Gold Mask Deliplus con células madre vegetales,"Paquete 1 ud. | 2,10 €/ud",2.1, Cuidado_personal
Mascarilla facial Hidrata Mask Deliplus con agua de rosas,"Paquete 1 ud. | 1,50 €/ud",1.5, Cuidado_personal
Toallitas desmaquillantes Micelar & Oil Deliplus para todo tipo de pieles,"Paquete 25 ud. | 0,06 €/ud",1.5, Cuidado_personal
Mascarilla facial arcilla verde Deliplus pieles grasas y con tendencia acneica,"Bote 100 ml | 3,50 €/100 ml",3.5, Cuidado_personal
Mascarilla facial peeling Montagne Jeunesse de carbón + azúcar moreno,"2 ud. x 8 ml | 10,938 €/100 ml",1.75, Entre_horas Cuidado_personal
Mascarilla facial peeling de guayaba rosa Montagne Jeunesse,"2 ud. x 8 ml | 10,938 €/100 ml",1.75, Cuidado_personal
Mascarilla facial limpiadora con barro del Mar Muerto Seesee,"Paquete 1 ud. | 2,10 €/ud",2.1, Cuidado_personal
Aceite facial limpiador espumoso Facial Clean Deliplus todo tipo de pieles,"Bote 175 ml | 2,286 €/100 ml",4.0, Desayuno Hogar Cuidado_personal
Exfoliante facial hombre Deliplus todo tipo de pieles,"Bote 100 ml | 3,00 €/100 ml",3.0, Cuidado_personal
Tónico facial Astringente Oil Free Facial Clean Deliplus pieles grasas y/o con tendencias acneicas,"Bote 250 ml | 1,60 €/100 ml",4.0, Cuidado_personal
Agua facial de avena Deliplus pieles sensibles,"Spray 300 ml | 0,994 €/100 ml",2.98, Comida_Cena Cuidado_personal
Mousse facial limpiadora Purificante Oil Free Facial Clean Deliplus pieles grasas y/o con tendencias acneicas,"Bote 200 ml | 2,00 €/100 ml",4.0, Comida_Cena Cuidado_personal
Gel desmaquillador de ojos Facial Clean Deliplus todo tipo de pieles,"Bote 150 ml | 1,334 €/100 ml",2.0, Cuidado_personal
Tiras faciales limpia poros Doctor San,"Caja 6 ud. | 0,717 €/ud",4.3, Hogar Cuidado_personal
"Limpiador, exfoliante y mascarilla Arcilla Blanca Facial Clean Deliplus pieles normales o mixtas","Bote 100 ml | 3,50 €/100 ml",3.5, Cuidado_personal
Mascarilla facial de barro con aceite de argán Montagne Jeunesse,"2 ud. x 8 ml | 10,938 €/100 g",1.75, Desayuno Cuidado_personal
Gel facial limpiador Facial Clean Deliplus todo tipo de pieles,"Bote 250 ml | 1,00 €/100 ml",2.5, Hogar Cuidado_personal
Esponja facial desmaquillante Deliplus vegetal,"Paquete 2 ud. | 0,575 €/ud",1.15, Cuidado_personal
Mascarilla facial de barro Mar Muerto Montagne Jeunesse,"2 ud. x 8 ml | 10,938 €/100 ml",1.75, Cuidado_personal
Leche facial limpiadora Facial Clean Deliplus todo tipo de pieles,"Bote 250 ml | 0,60 €/100 ml",1.5, Desayuno Cuidado_personal
Pinza de cejas Deliplus recta,"Paquete 1 ud. | 2,00 €/ud",2.0, Cuidado_personal
Pinza de cejas Deliplus oblicua,"Paquete 1 ud. | 2,00 €/ud",2.0, Cuidado_personal
Tónico facial Facial Clean Deliplus todo tipo de pieles,"Bote 250 ml | 0,60 €/100 ml",1.5, Cuidado_personal
Desmaquillador de ojos y labios bifásico Waterproof Facial Clean Deliplus todo tipo de pieles,"Bote 150 ml | 1,334 €/100 ml",2.0, Cuidado_personal
Agua Micelar cara y ojos Facial Clean Deliplus todo tipo de pieles,"Bote 400 ml | 0,80 €/100 ml",3.2, Cuidado_personal
Discos desmaquillantes Deliplus ovalados algodón 100%,"Paquete 100 ud. | 0,016 €/ud",1.6, Hogar Cuidado_personal
Toallitas desmaquillantes cara y ojos Deliplus piel seca y sensible con aloe vera,"Paquete 25 ud. | 0,046 €/ud",1.15, Cuidado_personal
Toallitas desmaquillantes cara y ojos Deliplus piel normal-mixta con camomila,"Paquete 25 ud. | 0,046 €/ud",1.15, Cuidado_personal
Discos desmaquillantes Deliplus redondos algodón 100%,"Paquete 150 ud. | 0,007 €/ud",1.05, Hogar Cuidado_personal
Toallitas desmaquillantes Micelar & Oil Deliplus para todo tipo de pieles,"Paquete 25 ud. | 0,06 €/ud",1.5, Cuidado_personal
Toallitas hidroalcohólicas Deliplus 75% Alcohol,"Paquete 15 ud. | 0,06 €/ud",0.9, Cuidado_personal
Toallitas hidroalcohólicas Deliplus 75% Alcohol,"Caja 22 ud. | 0,073 €/ud",1.6, Cuidado_personal
Toallitas Refrescantes Deliplus monodosis,"Caja 20 sobres | 0,068 €/ud",1.35, Cuidado_personal
Toallitas Dermo Higiene Corporal Deliplus tamaño gigantes,"Paquete 60 ud. | 0,066 €/ud",3.95, Cuidado_personal
Toallitas Refrescantes Deliplus,"Paquete 20 ud. | 0,028 €/ud",0.55, Cuidado_personal
Toallitas Refrescantes Deliplus,"Paquete 25 ud. | 0,038 €/ud",0.95, Cuidado_personal
Papel higiénico húmedo WC infantil Bosque Verde,"Paquete 1 ud. | 0,019 €/ud",1.85, Hogar
Toallitas desmaquillantes cara y ojos Deliplus piel seca y sensible con aloe vera,"Paquete 25 ud. | 0,046 €/ud",1.15, Cuidado_personal
Toallitas desmaquillantes cara y ojos Deliplus piel normal-mixta con camomila,"Paquete 25 ud. | 0,046 €/ud",1.15, Cuidado_personal
Papel higiénico húmedo WC Bosque Verde con aloe vera y camomila,"Paquete 15 ud. | 0,044 €/ud",0.65, Hogar
Papel higiénico húmedo WC Bosque Verde con aloe vera y camomila,"Paquete 100 ud. | 0,015 €/ud",1.5, Hogar
Tratamiento para pies Deliplus durezas y callos,"Bote 50 ml | 4,00 €/100 ml",2.0, Comida_Cena Cuidado_personal
Crema exfoliante para pies Deliplus anti-durezas,"Bote 125 ml | 1,52 €/100 ml",1.9, Desayuno Cuidado_personal
Crema hidratante para pies Deliplus anti-sequedad,"Bote 125 ml | 1,20 €/100 ml",1.5, Desayuno Cuidado_personal
Crema para pies 10% urea pura Deliplus,"Bote 125 ml | 1,20 €/100 ml",1.5, Desayuno Cuidado_personal
Crema de manos con aceite de oliva Deliplus,"Tubo 30 ml | 3,334 €/100 ml",1.0, Desayuno Cuidado_personal
Crema de manos nutritiva Dove intensiva,"Bote 75 ml | 2,667 €/100 ml",2.0, Desayuno
Crema de manos delhi rose Deliplus,"Tarro 250 ml | 0,92 €/100 ml",2.3, Desayuno Cuidado_personal
Crema de manos anti-manchas Deliplus FPS 20,"Bote 125 ml | 0,80 €/100 ml",1.0, Desayuno Cuidado_personal
"Crema de manos, cara y cuerpo Nivea Soft hidratante intensiva","Bote 75 ml | 2,60 €/100 ml",1.95, Desayuno Cuidado_personal
Crema de manos concentrada Deliplus,"Bote 75 ml | 1,334 €/100 ml",1.0, Desayuno Cuidado_personal
Crema de manos Karité Deliplus,"Bote 125 ml | 1,00 €/100 ml",1.25, Desayuno Cuidado_personal
Crema de manos aloe vera Deliplus,"Bote 125 ml | 0,76 €/100 ml",0.95, Desayuno Cuidado_personal
Crema de manos flor de Japón Deliplus,"Tubo 30 ml | 3,334 €/100 ml",1.0, Desayuno Cuidado_personal
Mascarilla de pies Nutritiva Sence hidrata y suaviza,"Paquete 1 ud. | 13,889 €/100 g",2.5, Cuidado_personal
Crema corporal hidratante vainilla Deliplus,"Tarro 250 ml | 0,72 €/100 ml",1.8, Desayuno Cuidado_personal
Tratamiento corporal Kit Detox-Lipolítico Deliplus contiene fluido remodelante 250 ml y cepillo exfoliante activador,"Caja 1 ud. | 7,25 €/ud",7.25, Hogar Cuidado_personal
Crema corporal hidratante yogur Elixir Spring Bloom,"Tarro 250 ml | 0,98 €/100 ml",2.45, Desayuno Cuidado_personal
Anticelulítico bifásico Deliplus toque seco,"Spray 250 ml | 1,80 €/100 ml",4.5, Cuidado_personal
Crema corporal hidratante sorbete Elixir Fleur de Monoï,"Tarro 250 ml | 0,98 €/100 ml",2.45, Desayuno Cuidado_personal
Tratamiento corporal intensivo Meso-Anticelulítico concentrado Deliplus,"Caja 15 ampollas (75 ml) | 11,334 €/100 ml",8.5, Cuidado_personal
Exfoliante corporal con partículas de coco Deliplus,"Tarro 250 ml | 1,60 €/100 ml",4.0, Desayuno Cuidado_personal
Aceite corporal rosa mosqueta Deliplus 100% puro y natural,"Bote 30 ml | 16,634 €/100 ml",4.99, Desayuno Cuidado_personal
Manteca corporal con aroma de coco Deliplus,"Tarro 250 ml | 1,60 €/100 ml",4.0, Desayuno Cuidado_personal
Loción corporal de almendras Deliplus pieles muy secas,"Bote 400 ml | 0,488 €/100 ml",1.95, Cuidado_personal
Gel refrescante mentol Deliplus para pies y piernas,"Bote 300 ml | 0,834 €/100 ml",2.5, Cuidado_personal
Spray refrescante mentol Deliplus para pies y piernas,"Bote 200 ml | 1,975 €/100 ml",3.95, Cuidado_personal
Aceite corporal tacto seco Deliplus perfumado,"Bote 250 ml | 1,40 €/100 ml",3.5, Desayuno Cuidado_personal
Leche corporal autobronceadora Deliplus,"Bote 250 ml | 1,40 €/100 ml",3.5, Desayuno Cuidado_personal
Loción corporal efecto bronceado Deliplus,"Bote 400 ml | 0,688 €/100 ml",2.75, Cuidado_personal
Gel anticelulítico efecto frío Deliplus,"Bote 200 ml | 1,90 €/100 ml",3.8, Cuidado_personal
Aceite corporal de romero Deliplus 100% natural,"Bote 200 ml | 1,60 €/100 ml",3.2, Desayuno Cuidado_personal
Leche corporal nutritiva Nivea piel seca,"Bote 500 ml | 1,00 €/100 ml",5.0, Desayuno Cuidado_personal
Gel corporal aloe vera puro Atlantia,"Bote 200 ml | 2,975 €/100 ml",5.95, Cuidado_personal
Crema corporal anticelulítica Deliplus,"Tarro 250 ml | 0,80 €/100 ml",2.0, Desayuno Cuidado_personal
Aceite corporal de almendras Deliplus 100% natural,"Bote 200 ml | 1,60 €/100 ml",3.2, Desayuno Cuidado_personal
Aceite en crema oriental Deliplus para el cuerpo,"Bote 250 ml | 1,20 €/100 ml",3.0, Desayuno Cuidado_personal
Exfoliante corporal mineral Deliplus Mar Muerto,"Tarro 400 g | 1,125 €/100 g",4.5, Cuidado_personal
Loción corporal reafirmante Q10 Nivea piel normal,"Bote 400 ml | 1,438 €/100 ml",5.75, Cuidado_personal
"Loción corporal pieles atópicas Deliplus con omegas 3,6 y 9","Bote 400 ml | 0,55 €/100 ml",2.2, Cuidado_personal
Crema corporal con aceite de argán Deliplus,"Tarro 250 ml | 0,72 €/100 ml",1.8, Desayuno Cuidado_personal
Loción corporal 10% urea pura Deliplus pieles muy secas,"Bote 400 ml | 0,488 €/100 ml",1.95, Cuidado_personal
Gel corporal aloe vera,"Bote 390 ml | 0,962 €/100 ml",3.75, Cuidado_personal
Aceite corporal aloe vera Deliplus,"Bote 400 ml | 0,413 €/100 ml",1.65, Desayuno Cuidado_personal
Crema corporal Nivea,"Lata 250 ml | 1,50 €/100 ml",3.75, Desayuno Cuidado_personal
Loción corporal aloe vera Deliplus,"Bote 400 ml | 0,275 €/100 ml",1.1, Cuidado_personal
Crema corporal con aceite de oliva Deliplus,"Tarro 250 ml | 0,50 €/100 ml",1.25, Desayuno Cuidado_personal
Exfoliante facial hombre Deliplus todo tipo de pieles,"Bote 100 ml | 3,00 €/100 ml",3.0, Cuidado_personal
Gel de ducha taurina hydra energetic L'Oréal men expert,"Bote 300 ml | 0,984 €/100 ml",2.95, Cuidado_personal
Roll-on ojos anti-bolsas y ojeras L'Oréal men expert Hydra energetic,"10 ml | 80,00 €/100 ml",8.0, Cuidado_personal
Crema facial anti-edad integral L'Oréal men expert Vita lift 5 acciones,"Bote 50 ml | 17,90 €/100 ml",8.95, Desayuno Comida_Cena Cuidado_personal
Contorno de ojos Men Care Deliplus Regen Skin todo tipo de pieles,"Tubo 15 ml | 33,334 €/100 ml",5.0, Cuidado_personal
Crema facial Revitalizante e Hidratante Men Care Deliplus Vital todo tipo de pieles,"Bote 50 ml | 11,00 €/100 ml",5.5, Desayuno Cuidado_personal
Gel facial limpiador Men Care Facial Clean Deliplus Vital todo tipo de pieles,"Bote 150 ml | 2,334 €/100 ml",3.5, Hogar Cuidado_personal
Gel reductor Abdomen Men Care Deliplus,"Bote 150 ml | 2,467 €/100 ml",3.7, Cuidado_personal
Crema facial Antiarrugas Men Care Deliplus Regen Skin FPS 12 todo tipo de pieles,"Bote 50 ml | 11,00 €/100 ml",5.5, Desayuno Cuidado_personal
Cuidado hidratante anti-fatiga 24H L'Oréal men expert Hydra energetic,"Bote 50 ml | 13,90 €/100 ml",6.95, Cuidado_personal
"Crema cara, cuerpo y manos Nivea Men","Lata 150 ml | 2,334 €/100 ml",3.5, Desayuno Cuidado_personal
Recambios maquinilla de afeitar Precision System 6 Deliplus 6 hojas,"Caja 4 ud. | 1,425 €/ud",5.7, Cuidado_personal
Recambios maquinilla de afeitar Precision System 5 Deliplus 5 hojas,"Caja 4 ud. | 1,113 €/ud",4.45, Cuidado_personal
Recambios maquinilla de afeitar Precision System 3 Deliplus 3 hojas,"Paquete 5 ud. | 0,92 €/ud",4.6, Cuidado_personal
Recambios maquinilla de afeitar Mach 3 Start Gillette 3 hojas,"Paquete 4 ud. | 1,988 €/ud",7.95,
Recambios maquinilla de afeitar Proshield Gillette 5 hojas,"Paquete 4 ud. | 4,25 €/ud",17.0,
Recambios hojas de afeitar Deliplus 2 filos,"Paquete 10 ud. | 0,14 €/ud",1.4, Cuidado_personal
Recambios maquinilla de afeitar Fusion 5 Gillette 5 hojas,"Paquete 5 ud. | 2,90 €/ud",14.5,
Maquinilla de afeitar recargable Precision System 6 Deliplus 6 hojas,"Caja 1 ud. | 5,70 €/ud",5.7, Cuidado_personal
Maquinilla de afeitar desechable Active 2 Deliplus 2 hojas,"Paquete 6 ud. | 0,20 €/ud",1.2, Cuidado_personal
Maquinilla de afeitar recargable Precision System 5 Deliplus 5 hojas,"Caja 1 ud. | 4,70 €/ud",4.7, Cuidado_personal
Maquinilla de afeitar recargable Mach 3 Start Gillette 3 hojas incluye tres recambios,"Paquete 1 ud. | 6,95 €/ud",6.95,
Maquinilla de afeitar recargable Fusion 5 Gillette 5 hojas,"Caja 1 ud. | 7,45 €/ud",7.45,
Maquinilla de afeitar recargable Precision System 3 Deliplus 3 hojas,"Caja 1 ud. | 3,15 €/ud",3.15, Cuidado_personal
Maquinilla de afeitar desechable Blue II plus Gillette 2 hojas,"Paquete 20 ud. | 0,365 €/ud",7.3,
Maquinilla de afeitar desechable Sensor 3 Gillette 3 hojas,"Paquete 5 ud. | 1,00 €/ud",5.0,
Maquinilla de afeitar desechable Active 3 Deliplus 3 hojas,"Paquete 4 ud. | 0,488 €/ud",1.95, Cuidado_personal
Maquinilla de afeitar desechable Blue II plus slalom Gillette 2 hojas,"Paquete 6 ud. | 0,459 €/ud",2.75,
Maquinilla de afeitar desechable Fix 2 Deliplus 2 hojas,"Paquete 10 ud. | 0,10 €/ud",1.0, Cuidado_personal
After shave loción piel normal Deliplus extracto de algas marinas,"Bote 320 ml | 0,875 €/100 ml",2.8, Cuidado_personal
After shave bálsamo hidratante Nivea Men con aloe vera,"Frasco 100 ml | 5,40 €/100 ml",5.4, Cuidado_personal
After shave gel piel normal Deliplus de aloe vera,"Bote 300 ml | 1,134 €/100 ml",3.4, Cuidado_personal
After shave bálsamo piel sensible Deliplus 0% alcohol ni perfume,"Bote 100 ml | 1,95 €/100 ml",1.95, Comida_Cena Cuidado_personal
After shave bálsamo sensitive Nivea Men 0% alcohol anti-irritación,"Frasco 100 ml | 4,75 €/100 ml",4.75, Comida_Cena Cuidado_personal
Brocha de afeitar pelo natural Deliplus,"1 ud. | 6,50 €/ud",6.5, Cuidado_personal
Crema de afeitar piel sensible Lea,"150 ml | 1,167 €/100 ml",1.75, Desayuno
Espuma de afeitar hidrotermal La Toja classic con sales minerales y pro-vitamina B5,"Bote 300 ml | 0,767 €/100 ml",2.3, Cuidado_personal
Espuma de afeitar piel sensible Gillette con aloe,"Bote 300 ml | 0,784 €/100 ml",2.35, Cuidado_personal
Gel de afeitar piel sensible Gillette con aloe,"Bote 240 ml | 1,355 €/100 ml",3.25, Cuidado_personal
Espuma de afeitar piel normal Deliplus con manteca de cacao y vitamina E,"Bote 300 ml | 0,467 €/100 ml",1.4, Entre_horas Cuidado_personal
Espuma de afeitar piel sensible Deliplus con manteca de cacao,"Bote 300 ml | 0,467 €/100 ml",1.4, Entre_horas Cuidado_personal
Gel de afeitar piel sensible Deliplus,"Bote 75 ml | 1,80 €/100 ml",1.35, Cuidado_personal
Gel de afeitar piel sensible Deliplus,"Bote 200 ml | 0,80 €/100 ml",1.6, Cuidado_personal
Preservativos Real Feel Durex,"Caja 12 preservativos | 0,971 €/ud",11.65, Cuidado_personal
Preservativos dimensión On XL,"Caja 12 preservativos | 0,40 €/ud",4.8, Cuidado_personal
Preservativos placer prolongado Durex,"Caja 12 preservativos | 0,667 €/ud",8.0, Cuidado_personal
Preservativos dame placer Durex,"Caja 12 preservativos | 0,667 €/ud",8.0, Cuidado_personal
Preservativos stimulating On texturados,"Caja 12 preservativos | 0,259 €/ud",3.1, Cuidado_personal
Preservativos fun On colores y aromas,"Caja 6 preservativos | 0,334 €/ud",2.0, Cuidado_personal
Preservativos sensitive On,"Caja 12 preservativos | 0,275 €/ud",3.3, Cuidado_personal
Preservativos natural Durex,"Caja 12 preservativos | 0,584 €/ud",7.0, Cuidado_personal
Preservativos natural On,"Caja 12 preservativos | 0,259 €/ud",3.1, Cuidado_personal
Preservativos sensitivo suave Durex,"Caja 12 preservativos | 0,667 €/ud",8.0, Cuidado_personal
Mascarillas pequeñas FFP2 NR Deliplus autofiltrantes desechables,"Paquete 3 ud. | 0,334 €/ud",1.0, Cuidado_personal
Mascarillas de protección FFP2 Belpla,"Paquete 3 ud. | 0,334 €/ud",1.0, Cuidado_personal
Mascarillas higiénicas reutilizables Deliplus,"Paquete 5 ud. | 0,60 €/ud",3.0, Cuidado_personal
Gel de manos hidroalcohólico 80% alcohol Deliplus antiséptico sin aclarado,"Bote 500 ml | 0,62 €/100 ml",3.1, Cuidado_personal
Toallitas hidroalcohólicas Deliplus 75% Alcohol,"Paquete 15 ud. | 0,06 €/ud",0.9, Cuidado_personal
Mascarillas quirúrgicas infantiles Deliplus 6 a 9 años no reutilizables,"Paquete 10 ud. | 0,10 €/ud",1.0, Cuidado_personal
Mascarillas quirúrgicas no reutilizables Deliplus,"Paquete 10 ud. | 0,10 €/ud",1.0, Cuidado_personal
Spray antiséptico transparente Deliplus,"Spray 50 ml | 3,80 €/100 ml",1.9, Cuidado_personal
Gasas esterilizadas de algodón 100% Deliplus,"Caja 10 ud. | 0,11 €/ud",1.1, Hogar Cuidado_personal
Stick de árnica cata pum Deliplus,"Caja 15 ml | 28,334 €/100 ml",4.25, Cuidado_personal
Lágrimas hidratantes para ojos secos,"Caja 30 monodosis | 36,667 €/100 ml",5.5, Cuidado_personal
Protectores para los oídos de espuma Moldex contra el ruido,"Caja 4 protectores | 0,375 €/ud",1.5, Cuidado_personal
Spray repelente de insectos Deliplus fuerte,"Spray 100 ml | 27,50 €/L",2.75, Cuidado_personal
Aro protector para los dedos Deliplus,"Caja 6 ud. | 0,517 €/ud",3.1, Cuidado_personal
Venda elástica cohesiva Deliplus fijación fuerte 2 m x 5 cm,"Caja 1 venda | 1,99 €/ud",1.99, Cuidado_personal
Apósitos para ampollas y rozaduras Doctor San 6 cm x 4 cm,"Caja 5 apósitos | 0,72 €/ud",3.6, Cuidado_personal
Tira protectora tejido pieles sensibles Deliplus para cortar,"Caja 10 tiras | 0,15 €/ud",1.5, Cuidado_personal
Bálsamo oriental Deliplus,"30 ml | 9,967 €/100 ml",2.99, Cuidado_personal
Tiras protectoras de poliuretano surtidas Deliplus resistentes al agua,"Caja 10 tiras | 0,10 €/ud",1.0, Hogar Cuidado_personal
Tiras protectoras de espuma Deliplus protección extra,"Caja 20 tiras | 0,063 €/ud",1.25, Hogar Cuidado_personal
"Esparadrapo 100% textil no tejido Deliplus microporoso 5 m x 2,5 cm","Caja 1 rollo | 1,20 €/ud",1.2, Cuidado_personal
Roll-on alivio picaduras Deliplus,"Caja 15 ml | 23,334 €/100 ml",3.5, Cuidado_personal
Tiras protectoras transparentes surtidas Deliplus,"Caja 20 tiras | 0,045 €/ud",0.9, Hogar Cuidado_personal
Tiras protectoras infantiles de plástico Doctor San resistentes al agua,"Caja 20 tiras | 0,05 €/ud",1.0, Hogar
Alcohol de romero Deliplus,"Botella 250 ml | 0,80 €/100 ml",2.0, Cuidado_personal
Povidona yodada 10% Deliplus,"Botella 125 ml | 1,28 €/100 ml",1.6, Cuidado_personal
Algodón 100% zig-zag Deliplus,"Paquete 150 g | 0,867 €/100 g",1.3, Hogar Cuidado_personal
Vaselina hidratante Deliplus,"Tarro 100 g | 2,00 €/100 g",2.0, Cuidado_personal
"Esparadrapo 100% textil de viscosa Deliplus resistente 5 m x 2,5 cm","Caja 1 rollo | 1,30 €/ud",1.3, Cuidado_personal
Tira protectora tejido fijación fuerte Deliplus para cortar,"Caja 10 tiras | 0,15 €/ud",1.5, Cuidado_personal
Solución única Deliplus para lentes de contacto blandas contiene un estuche portalentes,"Bote 360 ml | 1,112 €/100 ml",4.0, Cuidado_personal
Tiras protectoras classic color piel surtidas Deliplus,"Caja 30 tiras | 0,034 €/ud",1.0, Hogar Cuidado_personal
Agua oxigenada Deliplus desinfectante,"Botella 250 ml | 0,26 €/100 ml",0.65, Cuidado_personal
Alcohol 96º Deliplus,"Botella 250 ml | 0,30 €/100 ml",0.75, Cuidado_personal
Bastoncillos de algodón 100% Deliplus,"Caja 200 ud. | 0,005 €/ud",0.85, Hogar Cuidado_personal
Barrita con proteínas Enervit Sport sabor chocolate negro,"Caja 3 barritas (180 g) | 27,223 €/kg",4.9, Comida_Cena Entre_horas
Barrita energética Enervit Sport sabor albaricoque,"Caja 3 barritas (90 g) | 26,667 €/kg",2.4, Desayuno
Snack con proteínas Belladieta sabor coco y chocolate negro Enervit,"3 barritas x 27 g | 32,099 €/kg",2.6, Desayuno Comida_Cena Entre_horas
Comprimidos Vitamina D3 2000 ui Vitadiet,"Caja 60 comprimidos (60 g) | 0,067 €/ud",4.0, Cuidado_personal
Chicle reductor con zinc y probiótico Deliplus sabor menta suave gragea,"Bote 30 chicles (38 g) | 0,132 €/ud",3.95, Entre_horas Cuidado_personal
Bebida isotónica soluble Enervit Sport sabor limón,"Caja 10 sobres (150 g) | 30,00 €/kg",4.5, Desayuno
"Comprimidos efervescentes magnesio Deliplus 300 mg sabor naranja vitaminas B1, B6 y B12","Tubo 20 ud. (78 g) | 2,50 €/100 g",1.95, Desayuno Cuidado_personal
Gel energético Enervit Sport sabor naranja,"3 ud. x 32 g | 39,131 €/kg",3.6, Desayuno Cuidado_personal
"Cápsulas Menopausia Deliplus con isoflavonas, salvia y melisa","Caja 30 cápsulas (19,4 g) | 19,846 €/100 g",3.85, Cuidado_personal
Cápsulas Anima-T Deliplus contiene hipérico y triptófano,"Caja 30 cápsulas (16,3 g) | 0,165 €/ud",4.95, Cuidado_personal
"Sticks Saciante Deliplus elaborado a base de fibras, especies vegetales, vitamina C y cromo","Caja 12 sticks (60 g) | 7,50 €/100 g",4.5, Cuidado_personal
Cápsulas Spirulina Deliplus,"Caja 60 cápsulas (27,3 g) | 18,316 €/100 g",5.0, Cuidado_personal
Sticks Depurat Deliplus elaborado a base de especies vegetales y vitaminas,"Caja 15 sticks (75 g) | 7,934 €/100 g",5.95, Cuidado_personal
"Cápsulas Articulae Forte Deliplus contiene harpagofito, cúrcuma y vitamina D3","Caja 30 cápsulas (15,1 g) | 26,159 €/100 g",3.95, Cuidado_personal
"Cápsulas Antiox Colagen Deliplus con colágeno, ácido hialurónico y Q10","Caja 30 cápsulas (17,1 g) | 0,165 €/ud",4.95, Cuidado_personal
Cápsulas Quemagrasas Deliplus elaborado a base de especies vegetales y vitamina C,"Caja 30 cápsulas (17,09 g) | 22,068 €/100 g",3.95, Cuidado_personal
"Sticks infantiles Jalea Real Deliplus +3 años elaborado a base de propóleo, manuka, extractos vegetales, vitaminas y minerales","Caja 12 sticks (120 ml) | 4,125 €/100 ml",4.95, Cuidado_personal
Polen Hacendado,"Tarro 230 g | 28,044 €/kg",6.45, Cuidado_personal
Natilla Sustitutivo sabor chocolate Deliplus,"Caja 6 sobres (252 g) | 2,58 €/100 g",6.5, Comida_Cena Entre_horas Cuidado_personal
"Cápsulas Memory Pro Deliplus contiene ginkgo, bacopa y vitamina B5","Caja 30 cápsulas (14,94 g) | 0,132 €/ud",3.95, Cuidado_personal
Cápsulas Alcachofa Deliplus elaborado a base de espécies vegetales,"Caja 30 cápsulas (16,35 g) | 0,132 €/ud",3.95, Comida_Cena Cuidado_personal
Cápsulas Cola de caballo Deliplus elaborado a base de espécies vegetales,"Caja 30 cápsulas (16,35 g) | 0,132 €/ud",3.95, Cuidado_personal
Batido Sustitutivo sabor fresa y nata Deliplus,"Caja 6 sobres (252 g) | 2,381 €/100 g",6.0, Desayuno Entre_horas Cuidado_personal
"Sticks Jalea Real y Própolis Deliplus elaborado a base de jalea real, propóleo, miel manuka y aceite especial manuka, extractos vegetales y vitamina C","Caja 12 sticks (120 ml) | 4,125 €/100 ml",4.95, Desayuno Cuidado_personal
Perlas Onagra Deliplus,"Caja 60 cápsulas (41 g) | 0,066 €/ud",3.95, Cuidado_personal
Spray oral Própolis Deliplus con equinácea y eucalipto,"Spray 20 ml | 17,50 €/100 ml",3.5, Cuidado_personal
