 Name,Description,Price,tipo
"Sérum Restructuring Deliplus cabello extremadamente dañado con queratina, creatina y elastina","Bote 100 ml | 4,05 €/100 ml",4.05,"[' Cuidado', 'personal']"
Sérum Be Radiant 10 en 1 Deliplus cabello apagado con aceite de camelia,"Bote 100 ml | 4,05 €/100 ml",4.05,"[' Cuidado', 'personal Desayunos Aceites', 'vinagre', 'sal']"
Sérum Anticaída Men Deliplus con ginseng y cafeína,"Bote 100 ml | 6,95 €/100 ml",6.95,"[' Bebidas Cuidado', 'personal']"
Loción Intense & Gold Deliplus cabello rubio con camomila y 0% alcohol,"Bote 100 ml | 4,95 €/100 ml",4.95,"[' Proteicos Cuidado', 'personal']"
"Sérum Natural Deliplus todo tipo de cabello con aceite de abisinia y aceites esenciales de savia y cedro, 97% origen natural","Bote 100 ml | 4,15 €/100 ml",4.15,"[' Cuidado', 'personal Desayunos Aceites', 'vinagre', 'sal']"
Bálsamo exfoliante capilar Detox Deliplus todo tipo de cabello con extracto de pepino,"Bote 250 ml | 0,84 €/100 ml",2.1,"[' Verduras Poco', 'habituales Cuidado', 'personal']"
"Hidrocrema Liss Frizz Control Deliplus cabello rebelde con vitamina E y queratina, protección térmica 230ºC","Bote 200 ml | 1,375 €/100 ml",2.75,"[' Cuidado', 'personal']"
Ampollas Rescate Repara & Protege Pantene cabello dañado,"Caja 3 ud. (45 ml) | 8,889 €/100 ml",4.0,"[' Cuidado', 'personal']"
Sérum Repair & Nutrition Deliplus cabello seco y dañado,"Bote 50 ml | 7,90 €/100 ml",3.95,"[' Cuidado', 'personal']"
"Mascarilla Ultra Platinum Deliplus cabello gris, rubio y decolorado con carbón activo de Bambú, reduce los tonos amarillentos","Bote 200 ml | 1,975 €/100 ml",3.95,"[' Cuidado', 'personal']"
"Mascarilla Elixir Fleur de Monoï 3 en 1 con filtro UVA, protege y repara con o sin aclarado","Bote 200 ml | 1,25 €/100 ml",2.5,"[' Cuidado', 'personal']"
Mascarilla Expert Nutrition Franck Provost cabellos secos con manteca de karité,"Bote 400 ml | 0,975 €/100 ml",3.9,"[' Cuidado', 'personal']"
Mascarilla Expert Couleur Franck Provost cabellos teñidos con baya de açaï,"Bote 400 ml | 0,975 €/100 ml",3.9,"[' Cuidado', 'personal']"
Mascarilla sin aclarado Curl Perfect Deliplus cabello rizado apto para método curly,"Bote 200 ml | 2,00 €/100 ml",4.0,"[' Cuidado', 'personal']"
"Mascarilla Restructuring Deliplus cabello extremadamente dañado con queratina, creatina y elastina","Bote 200 ml | 1,475 €/100 ml",2.95,"[' Cuidado', 'personal']"
Mascarilla Protectora Color Vive Elvive cabello teñido o con mechas,"Tarro 300 ml | 1,334 €/100 ml",4.0,"[' Cuidado', 'personal']"
"Mascarilla Silver Deliplus cabello blanco y platino con extracto de magnolia, reduce los tonos amarillentos","Bote 200 ml | 1,975 €/100 ml",3.95,"[' Poco', 'habituales Cuidado', 'personal']"
Mascarilla sin aclarado Argan Oil Deliplus cabello seco y dañado,"Bote 150 ml | 2,534 €/100 ml",3.8,"[' Cuidado', 'personal']"
Mascarilla Suave & Liso Pantene cabello encrespado,"Tarro 300 ml | 1,334 €/100 ml",4.0,"[' Cuidado', 'personal']"
Mascarilla Natural Deliplus todo tipo de cabello con aceite de abisinia y aceites esenciales de salvia y cedro 97% origen natural,"Tarro 400 ml | 0,75 €/100 ml",3.0,"[' Cuidado', 'personal Desayunos Aceites', 'vinagre', 'sal']"
Mascarilla sin aclarado Repair & Nutrition Deliplus cabello seco y dañado con 8 agentes reparadores,"Bote 150 ml | 2,467 €/100 ml",3.7,"[' Cuidado', 'personal']"
Mascarilla Color Intense Deliplus cabello teñido o con mechas con aceite de Granada y vitamina E,"Tarro 400 ml | 0,575 €/100 ml",2.3,"[' Cuidado', 'personal Desayunos Aceites', 'vinagre', 'sal']"
Mascarilla Repara & Protege Pantene cabello dañado y seco,"Tarro 300 ml | 1,334 €/100 ml",4.0,"[' Cuidado', 'personal']"
Mascarilla Curl Perfect Deliplus cabello rizado apto para método curly,"Tarro 400 ml | 0,688 €/100 ml",2.75,"[' Cuidado', 'personal']"
Mascarilla Liss Frizz Control Deliplus cabello rebelde con vitamina E y queratina,"Tarro 400 ml | 0,50 €/100 ml",2.0,"[' Cuidado', 'personal']"
Mascarilla Argan Oil Deliplus cabello seco y dañado,"Tarro 400 ml | 0,65 €/100 ml",2.6,"[' Cuidado', 'personal']"
Mascarilla Repair & Nutrition Deliplus cabello seco y dañado con 8 agentes reparadores,"Tarro 400 ml | 0,45 €/100 ml",1.8,"[' Cuidado', 'personal']"
"Acondicionador instantáneo Elixir Fleur de Monoï con filtro UVA, protección frente a los rayos del sol","Spray 250 ml | 0,86 €/100 ml",2.15,"[' Cuidado', 'personal']"
Acondicionador instantáneo Hydra Deliplus cabello normal con extracto de Flor de Cáctus y aceite de Coco 100% natural,"Bote 250 ml | 0,80 €/100 ml",2.0,"[' Frutas Poco', 'habituales Cuidado', 'personal Desayunos Aceites', 'vinagre', 'sal']"
Acondicionador Expert Nutrition Franck Provost cabellos secos con manteca de karité,"Bote 750 ml | 0,52 €/100 ml",3.9,"[' Cuidado', 'personal']"
Acondicionador Protector Color Vive Elvive cabello teñido o con mechas,"Bote 250 ml | 1,20 €/100 ml",3.0,"[' Cuidado', 'personal']"
Acondicionador instantáneo Volumen Deliplus cabello fino y sin volumen con colágeno y tilicine con pistola,"Botella 400 ml | 0,625 €/100 ml",2.5,"[' Cuidado', 'personal']"
Acondicionador Repara & Protege Pantene cabello débil y dañado,"Bote 220 ml | 1,364 €/100 ml",3.0,"[' Cuidado', 'personal']"
Acondicionador instantáneo Repair & Nutrition Deliplus cabello seco y dañado con 8 agentes reparadores con pistola,"Botella 400 ml | 0,625 €/100 ml",2.5,"[' Cuidado', 'personal']"
Acondicionador instantáneo Kids Deliplus,"Bote 250 ml | 0,68 €/100 ml",1.7,"[' Cuidado', 'personal']"
Acondicionador Hydra Deliplus cabello normal con extracto de flor de cactus,"Bote 300 ml | 0,434 €/100 ml",1.3,"[' Poco', 'habituales Cuidado', 'personal']"
Acondicionador Liss Frizz Control Deliplus cabello rebelde con vitamina E y queratina,"Bote 300 ml | 0,467 €/100 ml",1.4,"[' Cuidado', 'personal']"
Acondicionador Repair & Nutrition Deliplus cabello seco y dañado con 8 agentes reparadores,"Bote 300 ml | 0,434 €/100 ml",1.3,"[' Cuidado', 'personal']"
Acondicionador Suavidad y Brillo Deliplus todo tipo de cabello con queratina,"Botella 750 ml | 0,10 €/100 ml",0.75,"[' Cuidado', 'personal']"
Tomate seco Hacendado en aceite de oliva,"Tarro 190 g | 22,106 €/kg",2.1,"[' Verduras Habituales Desayunos Aceites', 'vinagre', 'sal']"
Tomate tamizado sin piel Hacendado para freír,"Brick 390 g | 1,924 €/kg",0.75,[' Verduras Habituales']
Tomate para untar Hacendado con aceite de oliva,"2 tarritos x 160 g | 4,688 €/kg",1.5,"[' Verduras Habituales Desayunos Aceites', 'vinagre', 'sal']"
Tomate doble concentrado Hacendado extra para freír,"Bote 170 g | 5,00 €/kg",0.85,[' Verduras Habituales']
Tomate frito sin azúcares añadidos Hacendado,"Tarro 560 g | 1,875 €/kg",1.05,[' Verduras Proteicos Habituales']
Tomate frito con cebolla Hacendado con aceite de oliva,"Brick 380 g | 3,158 €/kg",1.2,"[' Verduras Habituales Hortalizas Desayunos Aceites', 'vinagre', 'sal']"
Tomate frito Hacendado con aceite de oliva,"3 mini bricks x 210 g | 1,508 €/kg",0.95,"[' Verduras Habituales Desayunos Aceites', 'vinagre', 'sal']"
Tomate entero pelado Hacendado para freír,"Bote 400 g (240 g escurrido) | 2,50 €/kg",0.6,[' Verduras Habituales']
Tomate entero pelado Hacendado para freír,"Bote 800 g (480 g escurrido) | 2,084 €/kg",1.0,[' Verduras Habituales']
Fritada pisto Hacendado,"Brick 380 g | 2,632 €/kg",1.0,[' Verduras']
Tomate frito Hida,"Bote 400 g | 3,25 €/kg",1.3,[' Verduras Habituales']
Tomate troceado pelado Hacendado para freír,"Bote 410 g | 1,635 €/kg",0.67,[' Verduras Habituales']
Tomate frito estilo casero Hacendado con aceite de oliva,"Brick 380 g | 2,764 €/kg",1.05,"[' Verduras Habituales Desayunos Aceites', 'vinagre', 'sal']"
Tomate frito receta artesana Hacendado con aceite de oliva,"Tarro 300 g | 4,834 €/kg",1.45,"[' Verduras Habituales Desayunos Aceites', 'vinagre', 'sal']"
Tomate frito receta artesana Hacendado con aceite de oliva,"Tarro 560 g | 3,304 €/kg",1.85,"[' Verduras Habituales Desayunos Aceites', 'vinagre', 'sal']"
Tomate frito Hacendado,"Tarro 560 g | 1,518 €/kg",0.85,[' Verduras Habituales']
Tomate frito Hacendado,"3 mini bricks x 210 g | 1,429 €/kg",0.9,[' Verduras Habituales']
Tomate frito Hacendado,"3 bricks x 400 g | 1,00 €/kg",1.2,[' Verduras Habituales']
Tomate triturado Hacendado para freír,"Bote 400 g | 1,25 €/kg",0.5,[' Verduras Habituales']
Tomate triturado Hacendado para freír,"Bote 800 g | 0,913 €/kg",0.73,[' Verduras Habituales']
Caldo de verduras Hacendado en pastillas,"Caja 12 ud. (120 g) | 4,584 €/kg",0.55,[' Verduras Hogar']
Caldo de pollo Hacendado en pastillas,"Caja 24 ud. (240 g) | 4,167 €/kg",1.0,[' Carnes Proteicos Hogar']
Doble caldo sabor clásico carne Knorr en pastillas,"Caja 16 ud. (160 g) | 8,75 €/kg",1.4,[' Carnes Hogar']
Caldo de pescado Hacendado en pastillas,"Caja 12 ud. (120 g) | 4,584 €/kg",0.55,[' Pescados Hogar']
Caldo de pollo Avecrem en pastillas Gallina Blanca,"Caja 24 ud. (240 g) | 12,084 €/kg",2.9,[' Carnes Proteicos Hogar']
Caldo de carne Hacendado en pastillas,"Caja 12 ud. (120 g) | 4,584 €/kg",0.55,[' Carnes Hogar']
Fumet caldo de pescado Hacendado,"Botella 950 g | 3,158 €/kg",3.0,[' Pescados']
Caldo de pollo Hacendado bajo en sal,"Brick 1 L | 1,10 €/L",1.1,"[' Carnes Sazonadores Proteicos Aceites', 'vinagre', 'sal']"
Caldo de marisco o fideuá para paella Hacendado con sofrito,"Brick 1 L | 2,10 €/L",2.1,[' Pescados Pasta']
Caldo de verduras Hacendado,"Brick 1 L | 0,95 €/L",0.95,[' Verduras']
Caldo de cocido casero Gallina Blanca,"Brick 1 L | 2,00 €/L",2.0,[' Carnes']
Caldo de cocido Hacendado,"Brick 1 L | 0,80 €/L",0.8,[' Carnes']
Caldo de pescado Hacendado,"Brick 1 L | 1,10 €/L",1.1,[' Pescados']
Caldo de pollo casero Gallina Blanca,"Brick 1 L | 2,00 €/L",2.0,[' Carnes Proteicos']
Caldo de pollo Hacendado,"Brick 1 L | 0,75 €/L",0.75,[' Carnes Proteicos']
Sopa instantánea Thai Hacendado con verduras y leche de coco deshidratada,"Caja 4 sobres (60 g) | 20,00 €/kg",1.2,[' Zumos Frutas Verduras Lacteos Sopas Desayunos']
Sopa instantánea de pollo deshidratada Hacendado,"Caja 4 sobres (80 g) | 15,00 €/kg",1.2,[' Carnes Sopas Proteicos']
Sopa de verduras Gallina Blanca,"Sobre 51 g | 13,726 €/kg",0.7,[' Verduras Carnes Sopas']
Sopa instantánea de verduras deshidratada Hacendado,"Caja 4 sobres (80 g) | 15,00 €/kg",1.2,[' Verduras Sopas']
Sopa de miso,"Paquete 3 ud. | 22,901 €/kg",1.8,[' Sopas']
Tallarines a la carbonara Hacendado,"Sobre 190 g | 6,316 €/kg",1.2,[' Pasta']
Tallarines Formaggio Hacendado salsa cremosa de queso,"Sobre 190 g | 6,316 €/kg",1.2,[' Lacteos Pasta Salsas']
Sopa maravilla Hacendado,"2 sobres x 91 g | 4,396 €/kg",0.8,[' Sopas']
Sopa de cebolla Hacendado,"2 sobres x 50 g | 8,00 €/kg",0.8,[' Verduras Sopas Hortalizas']
Sopa de pollo Hacendado con fideos finos,"2 sobres x 71 g | 5,634 €/kg",0.8,[' Carnes Sopas Proteicos Pasta']
Sopa de pollo Gallina Blanca con fideos finos,"Sobre 71 g | 9,86 €/kg",0.7,[' Carnes Sopas Proteicos Pasta']
Crema de lentejas con arroz Hacendado,"Bol 350 g | 4,858 €/kg",1.7,"[' Legumbres Lacteos Proteicos Habituales Para', 'tener']"
Crema de marisco Hacendado,"Brick 500 ml | 3,30 €/L",1.65,[' Pescados Lacteos']
Crema de calabacín Knorr con queso de cabra,"Brick 500 ml | 4,00 €/L",2.0,[' Verduras Lacteos']
Crema de calabacín Knorr con queso de cabra,"2 bricks x 500 ml | 2,70 €/L",2.7,[' Verduras Lacteos']
Crema de setas del bosque Knorr con champiñones,"Brick 500 ml | 4,00 €/L",2.0,"[' Verduras Lacteos Para', 'tener']"
Crema de setas del bosque Knorr con champiñones,"2 bricks x 500 ml | 2,70 €/L",2.7,"[' Verduras Lacteos Para', 'tener']"
Puré de patatas Hacendado en copos,"Caja 4 bolsas (500 g) | 2,60 €/kg",1.3,[' Habituales']
Crema de verduras Hacendado,"Brick 500 ml | 1,90 €/L",0.95,[' Verduras Lacteos']
Crema de calabaza Hacendado,"Brick 500 ml | 1,90 €/L",0.95,[' Verduras Lacteos Hortalizas']
Crema de pollo Hacendado con verduras,"Brick 500 ml | 1,90 €/L",0.95,[' Verduras Carnes Lacteos Proteicos']
Vichyssoise de puerro y patata Hacendado,"Bol 350 g | 4,858 €/kg",1.7,[' Verduras Habituales']
Crema de verduras Hacendado,"Bol 350 g | 4,858 €/kg",1.7,[' Verduras Lacteos']
Crema de espárragos Hacendado,"Bol 350 g | 4,858 €/kg",1.7,[' Verduras Lacteos']
Crema de calabaza y zanahoria Hacendado,"Bol 350 g | 4,858 €/kg",1.7,[' Verduras Lacteos Hortalizas']
Gazpacho blanco de almendras Hacendado con ajo blanco,"3 mini bricks x 330 ml | 3,031 €/L",3.0,"[' Verduras Sopas frutos', 'secos Hortalizas']"
Salmorejo fresco Hacendado,"Botella 330 ml | 3,031 €/L",1.0,[' Sopas Proteicos']
Salmorejo fresco Hacendado,"Botella 1 L | 2,70 €/L",2.7,[' Sopas Proteicos']
Gazpacho fresco Hacendado,"Botella 330 ml | 2,728 €/L",0.9,[' Sopas Proteicos']
Gazpacho fresco Hacendado,"Botella 1 L | 2,40 €/L",2.4,[' Sopas Proteicos']
Salmorejo al estilo cordobés Hacendado,"Brick 1 L | 1,60 €/L",1.6,[' Sopas']
Salmorejo al estilo cordobés Hacendado,"3 mini bricks x 330 ml | 1,869 €/L",1.85,[' Sopas']
Gazpacho tradicional Hacendado,"Botella 1 L | 1,30 €/L",1.3,[' Sopas']
Gazpacho tradicional Hacendado,"3 mini bricks x 330 ml | 1,819 €/L",1.8,[' Sopas']
Cerezas en almíbar denso Hacendado,"Tarro 160 g (90 g escurrido) | 13,334 €/kg",1.2,[' Frutas']
Pera en zumo de uva Hacendado,"2 latas x 115 g | 6,957 €/kg",1.6,[' Zumos Frutas Bebidas']
Postre de manzana Jamar,"Tarro 710 g | 2,817 €/kg",2.0,[' Frutas Postres']
Cabello de Ángel Hida,"Bote 520 g | 3,077 €/kg",1.6,"[' Cuidado', 'personal']"
Dulce de membrillo Hacendado sin azúcares añadidos,"Tarrina 400 g | 5,25 €/kg",2.1,[' Postres Proteicos Dulce']
Dulce de membrillo Hacendado,"Paquete 310 g | 9,678 €/kg",3.0,[' Postres Dulce']
Dulce de membrillo Hacendado sin conservadores,"Tarrina 500 g | 4,70 €/kg",2.35,[' Postres Dulce']
Macedonia de frutas Hacendado en zumo de uva,"2 latas x 115 g | 7,609 €/kg",1.75,[' Zumos Frutas Bebidas Postres']
Melocotón light Hacendado sin azúcares añadidos,"Bote 400 g | 5,417 €/kg",1.3,[' Frutas Proteicos']
Dulce de membrillo Hacendado categoría primera,"Bandeja 450 g | 2,778 €/kg",1.25,[' Postres Dulce']
Melocotón en almíbar Hacendado,"Bote 850 g (480 g escurrido) | 3,959 €/kg",1.9,[' Frutas']
Piña en su jugo Hacendado rodajas,"Bote 822 g (490 g escurrido) | 3,674 €/kg",1.8,[' Frutas Verduras']
Piña en su jugo Hacendado rodaja mediana,"3 latas x 140 g | 5,596 €/kg",2.35,[' Frutas Pescados']
Espárragos muy gruesos Alforja enteros,"Tarro 540 g (325 g escurrido) | 16,308 €/kg",5.3,[' Verduras']
Brotes de ajos verdes Hacendado,"Tarro 360 g (180 g escurrido) | 6,667 €/kg",1.2,[' Verduras']
Acelgas troceadas Hacendado,"Tarro 660 g (425 g escurrido) | 2,942 €/kg",1.25,[' Verduras']
Cardo troceado Hacendado,"Tarro 660 g (400 g escurrido) | 3,125 €/kg",1.25,[' Pescados']
Chucrut al estilo bávaro Hengstenberg,"Tarro 680 g (650 g escurrido) | 2,693 €/kg",1.75,[' Carnes']
Mazorquitas de maíz agridulce Hacendado,"Tarro 350 g (190 g escurrido) | 10,527 €/kg",2.0,[' Verduras']
Pimientos del piquillo en tiras con ajo Hacendado,"Tarro 290 g (235 g escurrido) | 4,256 €/kg",1.0,[' Verduras Hogar Hortalizas']
Menestra de verduras con aceite Hacendado,"Tarro 660 g | 3,788 €/kg",2.5,"[' Verduras Desayunos Aceites', 'vinagre', 'sal']"
Cebolla frita Hacendado con aceite de oliva,"3 latas x 160 g | 4,688 €/kg",2.25,"[' Verduras Hortalizas Desayunos Aceites', 'vinagre', 'sal']"
Yemas de espárragos Hacendado,"2 latas x 100 g | 13,00 €/kg",2.6,[' Verduras']
Variado de setas primera Hacendado,"Tarro 290 g (175 g escurrido) | 9,143 €/kg",1.6,"[' Para', 'tener']"
Cebolla caramelizada Hacendado con aceite de oliva,"Tarro 300 g | 5,50 €/kg",1.65,"[' Verduras Hortalizas Desayunos Aceites', 'vinagre', 'sal']"
Espárragos delgados verdes Hacendado enteros,"Tarro 230 g (125 g escurrido) | 12,40 €/kg",1.55,[' Verduras']
Apio en tiras Hacendado,"Tarro 425 g (250 g escurrido) | 5,80 €/kg",1.45,[' Verduras Hogar']
Ensalada de pimientos del piquillo Cidacos,"2 latas x 180 g | 5,00 €/kg",1.8,[' Verduras']
Habas fritas Peña Torcal mini baby extra,"Tarro 225 g (150 g escurrido) | 21,667 €/kg",3.25,[' Frutas Bebes']
Brotes germinados Hacendado,"Tarro 425 g (250 g escurrido) | 5,60 €/kg",1.4,"[' Poco', 'habituales']"
Tallos de espárragos Hacendado,"Bote 390 g | 5,40 €/kg",1.35,[' Verduras']
Yemas de espárragos Hacendado blancos muy gruesos,"Tarro 345 g (205 g escurrido) | 11,708 €/kg",2.4,[' Verduras']
Ensalada china Hacendado con mazorquitas,"Tarro 425 g (250 g escurrido) | 5,60 €/kg",1.4,[' Verduras']
Palmito al natural entero Intiyán,"Tarro 410 g (250 g escurrido) | 9,40 €/kg",2.35,"[' Poco', 'habituales']"
Patata entera La Hacienda,"Tarro 660 g (400 g escurrido) | 3,375 €/kg",1.35,[' Verduras Habituales']
Remolacha agridulce Hacendado en rodajas,"Tarro 425 g (250 g escurrido) | 4,40 €/kg",1.1,[' Verduras Hortalizas']
Verduras asadas Hacendado,"Bandeja 290 g | 8,966 €/kg",2.6,[' Verduras']
Macedonia de verduras Hacendado,"Tarro 535 g (320 g escurrido) | 2,813 €/kg",0.9,[' Verduras Postres']
Remolacha en tiras Hacendado,"Tarro 425 g (250 g escurrido) | 4,00 €/kg",1.0,[' Verduras Hogar Hortalizas']
Judías verdes planas Hacendado,"Tarro 660 g (360 g escurrido) | 2,778 €/kg",1.0,[' Verduras']
Zanahoria en tiras Hacendado,"Tarro 425 g (250 g escurrido) | 4,00 €/kg",1.0,[' Verduras Hogar Hortalizas']
Corazones de alcachofa Hacendado con aceite de oliva virgen,"Bandeja 260 g | 10,77 €/kg",2.8,"[' Verduras Hortalizas Desayunos Aceites', 'vinagre', 'sal']"
Corazones de alcachofa Hacendado,"Tarro 535 g (330 g escurrido) | 6,97 €/kg",2.3,[' Verduras Hortalizas']
Corazones de alcachofa Hacendado,"Tarro 290 g (175 g escurrido) | 9,143 €/kg",1.6,[' Verduras Hortalizas']
Corazones de alcachofas Hacendado,"Bote 390 g (240 g escurrido) | 6,459 €/kg",1.55,[' Verduras']
Pimientos asados en tiras Hacendado,"Bandeja 290 g | 8,276 €/kg",2.4,[' Verduras Hogar']
Pimientos asados en tiras Hacendado,"Bandeja 500 g | 6,80 €/kg",3.4,[' Verduras Hogar']
Judías verdes redondas Hacendado,"Tarro 660 g (360 g escurrido) | 2,778 €/kg",1.0,[' Verduras Embutidos']
Pimientos rojos asados Hacendado en tiras extra,"3 latas x 60 g | 5,556 €/kg",1.0,[' Verduras Hogar']
Guisantes extra Hacendado,"3 latas x 120 g | 4,723 €/kg",1.7,"[' Poco', 'habituales']"
Guisantes extra Hacendado,"Bote 390 g (250 g escurrido) | 2,60 €/kg",0.65,"[' Poco', 'habituales']"
Pimientos del piquillo enteros Hacendado extra,"Tarro 340 g (275 g escurrido) | 4,364 €/kg",1.2,[' Verduras']
Champiñón entero Hacendado,"Bote 355 g (180 g escurrido) | 6,112 €/kg",1.1,[' Verduras']
Champiñón laminado Hacendado,"3 latas x 85 g | 6,275 €/kg",1.6,[' Verduras']
Champiñones laminados Hacendado,"Bote 355 g (180 g escurrido) | 4,723 €/kg",0.85,[' Verduras']
Espárragos muy gruesos Hacendado enteros,"Tarro 540 g (325 g escurrido) | 8,77 €/kg",2.85,[' Verduras']
Espárragos medianos Hacendado,"Tarro 345 g (205 g escurrido) | 9,025 €/kg",1.85,[' Verduras']
Espárragos delgados Hacendado,"Tarro 200 g (110 g escurrido) | 14,091 €/kg",1.55,[' Verduras']
Maíz dulce Hacendado,"3 latas x 70 g | 4,762 €/kg",1.0,[' Verduras Postres Dulce']
Maíz dulce Hacendado,"3 latas x 140 g | 2,858 €/kg",1.2,[' Verduras Postres Dulce']
Mejillones en escabeche Rianxeira grandes 6-8 piezas de las Rías Gallegas,"Lata 111 g (69 g escurrido) | 65,218 €/kg",4.5,[' Pescados']
Mejillones en escabeche picante Ribeira pequeños 13-18 piezas,"Lata 111 g (69 g escurrido) | 15,943 €/kg",1.1,[' Pescados']
Mejillones en salsa de vieira Ribeira pequeños 13-18 piezas,"Lata 111 g (65 g escurrido) | 17,392 €/kg",1.2,[' Pescados Salsas']
Mejillones en escabeche Ribeira pequeños,"Lata 111 g (69 g escurrido) | 15,218 €/kg",1.05,[' Pescados']
Mejillones en escabeche Hacendado medianos 8-12 piezas,"Lata 111 g (69 g escurrido) | 25,363 €/kg",1.75,[' Pescados']
Mejillones en escabeche Hacendado pequeños,"2 latas x 106 g | 10,85 €/kg",2.3,[' Pescados']
Almejas blancas del norte Hacendado al natural,"Lata 185 g (90 g escurrido) | 16,667 €/kg",1.5,[' Pescados']
Almejas blancas Cono sur al natural,"Lata 111 g (63 g escurrido) | 42,858 €/kg",2.7,"[' Pescados Poco', 'habituales']"
Zamburiñas en salsa de vieira Cono sur,"Lata 110 g (63 g escurrido) | 28,572 €/kg",1.8,"[' Poco', 'habituales Salsas']"
Navajuelas del Pacífico al natural Cono sur,"Lata 111 g (63 g escurrido) | 38,096 €/kg",2.4,"[' Poco', 'habituales']"
Almejones al natural Cono sur,"Lata 111 g (63 g escurrido) | 19,048 €/kg",1.2,"[' Pescados Poco', 'habituales']"
Berberechos al natural L Hacendado 30-45 piezas,"Lata 111 g (63 g escurrido) | 84,127 €/kg",5.3,[' Pescados']
Berberechos al natural M Hacendado 45-55 piezas,"Lata 111 g (63 g escurrido) | 53,969 €/kg",3.4,[' Pescados']
Berberechos al natural S Hacendado 60-90 piezas,"Lata 111 g (63 g escurrido) | 34,921 €/kg",2.2,[' Pescados']
Berberecho al natural XS Hacendado,"Lata 185 g (90 g escurrido) | 27,223 €/kg",2.45,[' Pescados']
Merluza al natural Hacendado,"Lata 120 g (70 g escurrido) | 27,858 €/kg",1.95,[' Pescados']
Chipirones rellenos enteros Hacendado en aceite de girasol,"Lata 115 g (72 g escurrido) | 29,167 €/kg",2.1,"[' Desayunos Aceites', 'vinagre', 'sal']"
Patas y carne de cangrejo al natural Hacendado,"Lata 110 g (65 g escurrido) | 84,616 €/kg",5.5,"[' Carnes Poco', 'habituales']"
Hígado de bacalao ahumado Hacendado,"Lata 120 g | 14,584 €/kg",1.75,[' Pescados']
Salmón al natural Hacendado,"3 latas x 50 g | 21,667 €/kg",3.25,[' Proteicos']
Tacos de pota al ajillo Hacendado,"3 latas x 54 g | 14,198 €/kg",2.3,[' Carnes']
Calamar en tinta Hacendado,"3 latas x 59 g | 11,30 €/kg",2.0,[' Pescados']
Calamar en salsa americana Hacendado,"3 latas x 59 g | 10,452 €/kg",1.85,[' Pescados Salsas']
Sardinillas en escabeche Hacendado 6-10 ud.,"2 latas x 65 g | 11,924 €/kg",1.55,[' Pescados']
Sardinillas en tomate Hacendado 6-12 ud.,"2 latas x 65 g | 10,77 €/kg",1.4,[' Verduras Pescados Habituales']
Sardinillas reducidas en sal Hacendado en aceite de oliva 6-12 ud.,"2 latas x 65 g | 12,693 €/kg",1.65,"[' Pescados Sazonadores Desayunos Aceites', 'vinagre', 'sal']"
Sardinillas en aceite de oliva Hacendado 6-12 ud.,"2 latas x 65 g | 12,693 €/kg",1.65,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Sardinas en aceite de oliva Hacendado,"2 latas x 84 g | 9,757 €/kg",1.6,"[' Desayunos Aceites', 'vinagre', 'sal']"
Filetes de melva canutera con pimientos del piquillo Marinara en aceite de oliva,"Lata 90 g (65 g escurrido) | 25,385 €/kg",1.65,"[' Verduras Pescados Desayunos Aceites', 'vinagre', 'sal']"
Filetes de melva en aceite de oliva Hacendado,"Lata 120 g (80 g escurrido) | 21,875 €/kg",1.75,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Filetes de caballa del sur bajo contenido en sal Hacendado en aceite de oliva,"2 latas x 65 g | 15,00 €/kg",1.95,"[' Pescados Sazonadores Poco', 'habituales Desayunos Aceites', 'vinagre', 'sal']"
Filetes de caballa del sur en aceite de oliva Hacendado,"2 latas x 65 g | 12,693 €/kg",1.65,"[' Pescados Poco', 'habituales Desayunos Aceites', 'vinagre', 'sal']"
Bonito del norte en aceite de oliva La reina de España,"Lata 110 g (73 g escurrido) | 28,083 €/kg",2.05,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Bonito del norte en escabeche Hacendado,"Lata 1 kg (725 g escurrido) | 17,334 €/kg",13.0,[' Pescados']
Bonito del norte en escabeche Hacendado,"Lata 190 g (140 g escurrido) | 24,286 €/kg",3.4,[' Pescados']
Filetes de bonito del norte en aceite de oliva Hacendado,"Tarro 400 g (280 g escurrido) | 23,215 €/kg",6.5,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Bonito del norte en aceite de oliva Hacendado,"2 latas x 73 g | 18,836 €/kg",2.75,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Migas de bonito del norte en aceite de oliva Hacendado,"3 latas x 52 g | 14,103 €/kg",2.2,"[' Pescados Poco', 'habituales Desayunos Aceites', 'vinagre', 'sal']"
Ventresca de atún claro Hacendado en aceite de oliva,"Lata 111 g (78 g escurrido) | 32,693 €/kg",2.55,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Atún en salsa de tomate Hacendado,"3 latas x 52 g | 12,18 €/kg",1.9,[' Verduras Pescados Habituales Salsas']
Atún claro en aceite de oliva Hacendado,"Bote 195 g (140 g escurrido) | 26,429 €/kg",3.7,"[' Pescados Desayunos Aceites', 'vinagre', 'sal']"
Atún claro en escabeche blanco Hacendado,"6 latas x 60 g | 12,778 €/kg",4.6,[' Pescados']
Atún claro al natural Hacendado,"6 latas x 60 g | 11,945 €/kg",4.3,[' Pescados']
